business_id,cool,date,full_address,funny,id,latitude,longitude,name,neighborhoods,open,review_count,stars,state,text,type,useful,user_id
o1GIYYZJjM6nM03fQs_uEQ,0,2011-11-30T08:00:00Z,"550 N Hayden Rd Scottsdale, AZ 85257",3,ApKbwpYJdnhhgP4NbjQw2Q,33.4542694092,-111.909416199,Salt Cellar,[],True,147,3,AZ,"I've eaten here many times, but none as bad as last night.Service was excellent, and highly attentive.Food, absolutely horrible.My expectation was they would serve a steak on par with their seafood. After all, they were charging 39 bucks for a ribeye. What I was hoping for was a 1- 1-1/2' thick steak, cooked Pittsburgh style as I had ordered. What I got a a 3/4 in thick piece of meat that was mostly fat, gristle, and in no way resembled Pittsburgh Style. Salad, similar to something you could get at Chick FiletVeggies, blah.Bread basket, ample, but day old, and if not, it certainly wasn't fresh. In addition to bad food, we were crammed into a small room where we were nuts to butts with 6 other tables, listening to conversations ranging from someone's recent bout with pinkeye, and another couple who elected to speak entirely in French, until the waiter showed up, then it was like they turned off the French switch and suddenly began speaking English. I've had it with this place.If I'm going to pay 150 bucks for dinner, it'll be at Mortons, or Maestro where the steaks are 1-1/2 in thick, cooked to perfection, and half of it doesnt wind up on the plate as fat and gristle",business,4,iwUN95LIaEr75TZE_JC6bg
Pr9rQKypHgC_J1AfufxzIw,0,2008-12-28T08:00:00Z,"15640 N Hayden Road Scottsdale, AZ 85260",0,vUuFuf4LYxfqbZH3lYxJfw,33.6275138855,-111.89540863,Wildflower Bread Company,[],True,71,4,AZ,"They must have renovated this place in the last year. It is now spacious and airy and there is no longer the dreaded ""hover over a table to get a seat"" necessity.  It now reminds me much more of the dreaded ""Panera Bread"" chain in California, but the food is still much better and has much less of a ""mass produced"" feeling and taste.The service (management, staff etc) were extremely attentive and responsive to requests as well as keeping the place extremely well clean and cleared.I love carbs...Carbs with carbs and a side of carbs.  They serve warm syrup with their pancakes (yum!) and their bread is just amazing.  The ""side of pancakes"" is plenty big for a meal and they are always consistent, fluffy, and tasty.  They offer both a dark roast and a house roast for coffee and all the powdery loveliness (cinnamon, nutmeg, cocoa) to top it off just right.Today, before returning to the land of freeways and smog and eternal sunshine(well, the other land of that anyway) we enjoyed their peppermint hot chocolate. I would highly recommend that you run on it and have this frothy goodness before the holiday season ends!",business,1,iFa0SLpNeLbx6aux65mNbQ
AGar9KVq_W7YcF76avbDTw,0,2012-10-16T07:00:00Z,"21001 N Tatum Blvd Ste 1630 Phoenix, AZ 85050",0,gNm48xplqt42p-NvCkzUBg,33.6786155701,-111.974609375,Target,[],True,15,4,AZ,"Very clean and well thought out floor plans, nice to have a friendly staff with smiling faces. Best Target I have been to in a while.",business,0,370JyOQfFcPSB9_jk641gA
-kVXDEqGHOWKxQ3EhvFgVA,0,2011-01-02T08:00:00Z,"14747 N Northsight Blvd Ste 116 Scottsdale, AZ 85260",0,5V9lfjjlY7tkXgkcDUWYyg,33.6187896729,-111.897407532,Kokopelli Mexican Grill,[],False,12,3,AZ,"This Mexican food is very simple, slightly bland, but fairly fresh. The chicken is chopped up into tofu-looking squares. But I was satisfied with the food, which was fairly healthy Mexican food as Mexican food goes. The staff is quite polite. I met some cool people hanging out there while I sat outside.",business,0,Ja8SAyDdf1aY-E7vVixJiw
qyNtVViurIcChc35mfYIEw,1,2008-07-09T07:00:00Z,"16816 N 35th Ave Phoenix, AZ 85053",0,1fRGR6XTTElRBZW_oDrpUA,33.6382865906,-112.13482666,Touch Of Thai,[],True,85,4,AZ,"Decor  functional Staff friendly and are really kind to our toddlerfood rocks  within my  limited range of  red and yellow curries ( so much so they suggested I try something else, hey it's not my fault these are so good that I didn't want to risk anything lesser. Prices are a bargain for entrees,  spice is there, they really get the request to make it very very hot.   This is probably the best bargain  in North Phoenix for  spice hounds",business,1,N3L6SDymSRkYQtTiSDmXSg
umdxfhSlk67yGEi8-S-bEg,0,2011-11-09T08:00:00Z,"20831 N Scottsdale Rd Ste 117 Scottsdale, AZ 85255",0,2sG6LKzRz91l10stVHl8uQ,33.6765670776,-111.924674988,Cold Beers & Cheeseburgers,[],True,70,3,AZ,"This Place just opened up next to the salon I work in. AMAZING! They hit the ground running, It's a deli style, where you order at the counter and they bring you the food. I had the Grayhawk Turkey Club and the turkey was great! No packaged crap here. It was thick sliced and probably rotisserie. For the side I had sweet potato tater tots. DELISH! The have regular fries, sweet fries, tater tots, onion rings, etc. Great looking salads, Chicago-style dogs, gourmet burgers and yummy sounding mac and cheese. The only thing keeping it from 5 stars is the price. It's great for dinner, but a little steep for a work day lunch.",business,1,F0dO68TECqEJBhBJ4P0qVA
qsThMZ3lXWYLN4t08ScsNA,2,2009-03-13T07:00:00Z,"10 W Camelback Rd Phoenix, AZ 85013",1,fuY6Bf4EtW3UwrdLQJa9_Q,33.5096549988,-112.074539185,Frances,[],True,90,4,AZ,"I really really like Frances.  I love most of the clothes in there, but I can never have them because I can't afford it.  The store in general is pretty cool, there are lots of neat things in here from stationery to clothes to jewelry to baby stuff to dog stuff to vintage stuff.  There is a lot of stuff here.  It's all quite pricey though.  The sales they have every now and then are sorta okay, but still break the bank if you buy anything.  Overall they carry good quality products and the staff is super friendly and helpful.  I can't hate on a place too bad just because I can't afford it.",business,2,W_QXYA7A0IhMrvbckz7eVg
puy0PzIcCgR3KWJI7llBFQ,0,2012-06-30T07:00:00Z,"945 N. Dobson Rd. Mesa, AZ 85201",0,UTWI0z7nV5zNJLWnOz9Z5A,33.4338340759,-111.866844177,Logan's Roadhouse,[],True,44,3,AZ,"Solid food, great device, and casual environment.  They will not leave you hungry.  Overall, it's really good.",business,0,PiDqfET_ZrDKJSLKe03O9A
e0vubCKi8KD8zC2C6FdbuQ,0,2012-04-12T07:00:00Z,"21001 N Tatum Blvd Ste 36-1160 Phoenix, AZ 85050",0,7uzj6rJ71toRmdsXyo2suA,33.6786155701,-111.974609375,Islands Restaurant,[],True,29,4,AZ,"my son really enjoys islands, great food, casual kid freindly atmoshpere we go here quite a lot and seem to keep coming back",business,1,wv5-4IPtpVA8wdqXu-Onpw
faSdsW2s_SaVN0KTy-R2MQ,1,2009-06-13T07:00:00Z,"4301 N Scottsdale Rd Scottsdale, AZ 85251",1,HXU9dbOSlByXW-dB8LmJgA,33.4983940125,-111.926017761,L'academie Restaurant,[],True,8,3,AZ,"I was seated at the bar. A very nice young man was working the bar an provided good conversation.I was offered a DELICIOUS chicken, bacon, bleu cheese amuse. Yum!I ordered a pine nut pesto pizza, which wad delivered by the chef! :)The crust was perfect! Thick enough for structure and substance, but thin enough to ""hide"" behind the flavors of tomato and pine nut pesto.The cheese was also just right.Delicious!I also had the chicken panini, which was fantastic! The bread was a bit hard, but I think I was too busy talking and let it sit too long.All in all I'd definitely recommend L'Academie if you're in that area of Scottsdale.",business,1,7cR92zkDv4W3kqzii6axvg
qB-qsaSnhbHCt18_AN4Quw,0,2011-12-21T08:00:00Z,"7137 E Stetson Dr Scottsdale, AZ 85251",0,1FvrC35rTJ6BWFvRog7tuA,33.4993171692,-111.92716217,Lee's Cream Liqueur,[],True,95,4,AZ,"Everything was nice. The ice cream was delicious, no overwhelming alcohol taste & an interesting variety of flavors. Service was fine, place was clean. I'll go back, but only because I have a killer sweet tooth and they're in the neighborhood.",business,0,66PQJEHC0tCWGMI4V9KT-Q
aRkYtXfmEKYG-eTDf_qUsw,2,2009-04-04T07:00:00Z,"4402 N Central Ave Phoenix, AZ 85012",1,Ckk1Cne1GHwzmJfo7M4r2w,33.5005722046,-112.074111938,Lux,[],True,461,4,AZ,"(Un)fortunately for me, lux is close to my house.  I walk there nearly every day and am much poorer because of it.  The coffee and pastries are amazing.  They always play really great music too!",business,1,IUWjTmXc3wLVaMHz33inaA
JuBygU4XDjqSeW9okyvbsQ,0,2010-09-25T07:00:00Z,"3000 E Ray Rd Gilbert, AZ 85296",1,bu9S6tFKuTrMcNxQaQYMQA,33.3218650818,-111.726242065,The Coffee Shop,[],True,165,4,AZ,"After watching her win on Cupcake Wars I was determined to find this place (It's very well hidden)and sample the cupcakes.  I have to say I was not impressed; i make better cupcakes on my own.  More creative and not so sweet you'll go into a diabetic coma.  i did have a California BLT as well and it was a good sandwich although the bread was a little too toasted for my liking.  The staff was friendly, the ambiance was very pleasant and it was clean.  But the cupcakes...really not all that.  Sorry....",business,1,1MyXsAhZK35A6EAr4reLCA
jRfdz5voj40P6WS9L54caw,0,2012-01-03T08:00:00Z,"7134 E Stetson Dr Ste 200 Scottsdale, AZ 85251",0,V75NCU3EhqTDwPj5In94DQ,33.4995040894,-111.927894592,The Herb Box,[],True,236,4,AZ,Good for an easy and leisurely business lunch or outing with the girls.  The market downstairs is great for takeout and a great selection of bakery treats.,business,1,r-t7IiTSD0QZdt8lOUCqeQ
7SO_rX1F6rQEl-5s3wZxgQ,1,2011-10-03T07:00:00Z,"4410 N 40th St Phoenix, AZ 85018",1,GxaYFCprt-wyqO--vB4PHQ,33.5024108887,-111.995498657,La Grande Orange Pizzeria,[],True,292,4,AZ,"After my last review, somewhat scathing regarding the burgers, I got an invite from the management to come down, meet the chef and give him another try.  I thought to myself, ""how nice"", they read my review and they are concerned about the quality of their product.  I think that is admirable.  I did not take them up on the offer, because I don't feel that would be appropriate - I'm interested in doing yelp reviews because I have benefitted from reading the reviews of others, and I want to share my thoughts and feelings too :-) - I'm not looking for freebies.So, anyway, last friday seemed like a good day to walk over to LGO and see what's shakin.  I grabbed my growler jug (still the best deal around) and the wife, called a friend to join us for a beer and walked on down to the corner.  The evening was a bit on the warm side, but it was quiet and about the normal buzz of busyness for this corner.  It's always kinda crazy and we like to sit on the patio to watch the manic drivers race around trying to find parking.  We went into the store and the wife ordered a grilled-fish sandwich.  I nervously ordered a cheeseburger with fries.  After placing our orders and getting warned that we needed to be around to pick them up, I moseyed over to the bar to get my jug filled with Stella.  Did I mention that this is an awesome deal?  So, we got some glasses and headed out to the patio.  Soon afterward, they called our name and we got our grub.  My wife's fish sandwich was consumed with muffled oooh's and ahhhhs', and she raved about the perfect texture, grilled flavor and delicious, fresh multi-grain bread.  She also raved about the slaw that came with it.  I think she liked this sandwich.  The burger, on the other hand, is still a disappointment.  I ordered it Medium Rare (the only way to order a burger) and kudos to the woman for not warning me about undercooked meats - I'm aware.  really. And I asked for cheese and put it on a hamburger bun.  It came open-faced with a pile of coarsly shredded mild cheddar cheese.  It had the appropriate veggies - lettuce, pickle and tomato, red onion slices and the special sauce.  With a pile of limp matchstick fries on the side, it was a big pile-o-food.  The portion was impressive.  That's about where it ended for me.  The burger was overcooked and the pile of shredded cheese is a bit off-putting.  It's impressive, I'll give 'em that, but a big pile of cold, shredded cheese just doesn't work for me.  The cheese needs to be melted.  A good burger has the cheese melted.  at least some.  Lot's of cheese can be fun, but it overpowers the rest of the flavors and tends to cool the burger quickly.  I scraped off about two-thirds of the cheese - enough to make a cheese crisp if I had a tortilla, and put the burger together.  Flavor was so-so.  After I added some salt and pepper, flavor was just a little better than so-so.  Burger was cooked to med-well, but still juicy.  The veggies were fresh and crispy.  A side of mayo for dipping the fries in is required for me.  I like my fries Belgian style.  The bun was a little dry and on the edge of stale, but not bad enough that I could not eat it still.  Overall, I stand by my original review of the burgers here.  I realize LGO is trying to stand out with a ""different"" presentation, and I applaud the effort, but I think it needs a bit more work to stand out at a time when everybody is doing burgers.  The fries were sub-par, limp and forgettable.  The ambiance, however, is what brings us back.  Sitting on the corner patio, sipping a beer, having a great conversation and watching the show all around me is a great way to wind down on a warm Friday night.  LGO - keep working on the burger, I'll keep coming in, but I think I'll stick with the wings for now.",business,2,J3I2NClEbD1Xr8lOdjxlqQ
